box-img href,box-img src,name,level,detail,date,description,refcount
https://www.books.com.tw/booksComment/memberComment/xxx1400867,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,旅鼠,Lv.1,3,2017/01/16,書中有些內容值得讓人思考，除此之外大部分都是一些心理學書籍就常常提到的概念，我個人認為有一點點過譽。整體而言是一本中規中矩的書，也許是我在朋友的推薦下對此書期望過高，才會有多餘的期待，每看一章節都希望能看見更多「進階內容」，但到頭來還是只有在表皮抓癢而已。但反過來想，也可能是作者的目標群就是鎖定普羅大眾，才會有這種「搔不到癢處」的感覺吧。,1
https://www.books.com.tw/booksComment/memberComment/xxx1400543,https://im2.book.com.tw/image/getImage?i=https://addons.books.com.tw/G/ADbanner/2024/01/person_07.png&v=65a0fdcek&w=80&h=80,魚的臉,Lv.1,5,2017/01/11,改變需要的是內發的渴望，不是單靠環境與他人去影響。每個人都有改變的潛力，只要你願意拿出你的勇氣面對陌生道路沿途的風景！好書，激發你的新思維與促進內省。,1
https://www.books.com.tw/booksComment/memberComment/xxx1400364,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,柯偉欽,Lv.1,5,2017/01/09,看完我倒覺得我是不是個怪人 我到是不跟書裡所說的一樣 就算我知道我會被朋友討厭被女朋友討厭被家人討厭 但我還是會想把我想說想做的做出來 當然不一定是壞事 說真的我到因為這樣跟女朋有吵過無數次 但我不覺得我有錯阿 女生是該被寵 但在於是怎麼寵 包容一切嗎 我到不覺得這樣好 是非對錯就因該說出來 做自己 妳是妳自己的妳不屬於任何人,0
https://www.books.com.tw/booksComment/memberComment/xxx1400183,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,YAYU,Lv.2,4,2017/01/07,當我們在選擇自由自在和與現實妥協時，總會有所失準，而這本「被討厭的勇氣」，利用阿德勒學派為基礎，告訴我們在人生道路上所應追尋，當你選擇自由，不再阿諛奉承，不再鄉愿，能得到自由，但也要承擔所謂的「討厭」與「孤獨感」，如果是你，你要如何選擇？這本書用很特別的呈現方式敘述書本內容，很值得一看的書籍,0
https://www.books.com.tw/booksComment/memberComment/xxx3441772,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,小嫻,Lv.3,4,2017/01/06,因為這本書而認識了阿德勒心理學，有許多觀念與我們原有的認知不同，像是佛洛伊德的「決定論」與阿德勒的「目的論」，這部分仍有許多不認同，無法被完全說服，但確是可以讓人細細思考的論點。        個人認為最大的收穫，也同時是最讚同的論點：人生最大的謊言，就是沒有活在「當下」，沈溺過去，不斷張望未來。提醒著自己要好好把握當下、活在當下。,0
https://www.books.com.tw/booksComment/memberComment/xxx1400000,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,Jessie,Lv.1,5,2017/01/05,"剛開始買這本書，只把他當作是購買""暢銷書籍""來看看。後來看到後，發現""阿德勒""心理學家對於人的心理探討有別於其他的心理學家，而本書作者，用兩位人物的問答方式來讓大家理解阿德勒心理學家的理論。看完後有一種豁然開朗之感覺。",0
https://www.books.com.tw/booksComment/memberComment/xxx1399361,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,老皮,Lv.1,4,2016/12/26,"看完了[被討厭的勇氣],之前在書店匆匆一瞥幾頁,以為是在講述阿德勒的心理學,是具有科學性的辯證,讓我對它大感興趣!      但我整本看完後覺得我之前太吹捧此書了!它從哲學觀點出發,完全就是要顛覆習以為常的思維模式,從自我對於""價值""的重新定義,雖然也是要讀者改變想法,但有別於一般的勵志書,將其以阿德勒的理論包裝地更加嚴謹性!      而我沒有要否定此書的意思,因為看完後還是讓我感到充實,也願意從此書的思考模式來調整自己,不害怕被別人討厭,重新定義自己的幸福!",0
https://www.books.com.tw/booksComment/memberComment/xxx1399274,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,維,Lv.2,4,2016/12/23,當我們在選擇自由自在和與現實妥協時，總會有所失準，而這本「被討厭的勇氣」，利用阿德勒學派為基礎，告訴我們在人生道路上所應追尋，當你選擇自由，不再阿諛奉承，不再鄉愿，能得到自由，但也要承擔所謂的「討厭」與「孤獨感」，如果是你，你要如何選擇？,0
https://www.books.com.tw/booksComment/memberComment/xxx1401270,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,Iris,Lv.2,5,2016/12/22,前些日子，在工作上，第一次遇到被同事討厭的情形，極度沮喪、自我懷疑，甚至不知應該如何應對。直到看了這本書，完全啟發了我，讓我豁然開朗，於是不僅做了書摘作為座右銘，時時提醒自己，更買了一本作為朋友的生日禮物，希望幫助他走出困境。特別記得的句子有：「所有的煩惱都是人際關係上的煩惱。最大的不幸是不喜歡自己。世界不是其他人可以幫我改變的，而是只有「我」才能改變它。」這幾個月，我的情況確實改善很多，感謝這本書！,0
https://www.books.com.tw/booksComment/memberComment/xxx1398734,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,ivy,Lv.1,5,2016/12/14,阿德勒心理學是一座寶山，不管是誰都能挖到寶藏,0
https://www.books.com.tw/booksComment/memberComment/xxx1400885,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,聆庸,Lv.2,4,2016/12/14,"這是一本藉由師徒對話來解釋阿德勒心理學實際上該如何應用的過程 , 阿德勒心理學最終的目的是為了讓人及社會達到更美好 , 理想的境界 , 如果單純用一個人的角度來閱讀此書 , 是很好解釋和教導人生該如何在生活中面對逆境的壓力 .但就一個社會及團體來看的話 , 作者並沒有很詳盡地解釋如何在「被討厭的個人」以及「建構理想社會」之間的衝突作解釋 , 我想這也是阿德勒心理學的矛盾 , 與其說閱讀本書後就可以擁有「被討厭的勇氣」不如說用阿德勒心理學去應對現代社會中無盡的衝突與矛盾讓自己的心理更能豁然 , 坦然面對人生逆境.",1
https://www.books.com.tw/booksComment/memberComment/xxx1398656,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,Watanabe Y.,Lv.2,4,2016/12/12,本書用口語化的方式講述『自我與他人權利劃分』和『肯定每個人都有價值』兩點而書名的全意則是：活得自由，就會被人討厭，有勇氣做自己，就能活得自由。可以看作淺言之的法律人權概念和的社會契約論建立點，非常淺意好懂，但沒有人際應對等細節。,0
https://www.books.com.tw/booksComment/memberComment/xxx1398372,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,只是掩飾罪惡感的慣性說詞,Lv.1,1,2016/12/02,有些存在於社會上，鑽漏洞，製造社會動亂 ，猜忌，謊言，假象的人，看起來非常可惡，但是更可惡的是，原本屬於自己身邊的存在，偏偏像中邪一樣，不僅沒有隨著自己一同捍衛該有的道德，反而隨之出軌還自認高明沾沾自喜，通常這類人，自我感覺良好的同時，通常還會把自許違背良心的行為，冠上替天行道的虛偽假名，說穿了就是一個存心欺騙的慣竊，遇到了潘金蓮般的花癡，必有天譴對這種喪盡天良的的做法，似乎已發揮不了赫阻作用，最終結局會如同她們心中想的那般容易還是會有變化，就交給群眾及心的力量來決定！決定不了該如何？轉頭望一下四周，有沒有穿著紅衣服的人，眼睛睜大正在瞪妳們,2
https://www.books.com.tw/booksComment/memberComment/xxx1398045,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,涉獵一些心靈療癒書籍之人,Lv.1,2,2016/11/20,給兩顆星，是因為這本書對於完全沒有接觸過相關知識的人，會非常的有幫助。剩下三顆星沒給，是因為這本書把整件事情用得非常非常複雜...我不知道各位如何，但我生長在一個「執著」非常嚴重的原生家庭，全家人包含我在內都有著對各種大小不一的事件，各種不同的執著。本來，有執著也不是什麼很嚴重的事，是人都有這樣的困擾，因為執著往往是伴隨著慾望產生的，當你想要什麼，自然就是抓著什麼不放了。問題在於，類似《被討厭的勇氣》這樣的書，我家真的太多太多了，有一部分是我貢獻的，有一部分是我家人貢獻的，然後也包含各種台灣民間信仰，佛教、道教，包含從佛道兩教衍生出來的各種支派宗教的書籍都有。我想說的是，很多人覺得「買一本心靈療癒的書，能夠沉澱一下自己的心靈，給自己的心靈帶來啟發」，這是對的，但如果有人跟我一樣，家裡類似的書都快要能自成一個分類，然後放在圖書館的話……建議你，好好反問一下自己，如果這些書真的有用，為什麼類似的書要一直重複再買？是因為有各種生活的問題，需要用各種不同的對治方法？答案其實很明顯，心靈的事不像生活的事那麼複雜，你想在心靈的道路上走遠（或者多數人常說的，心靈成長），那很簡單，放下你所執著的東西就夠了。然而，以我個人的狀況而言，我們家很多心靈療癒的書籍，但為什麼還是不停的買？因為很簡單啊，因為買的人（包括我自己）覺得「不夠」啊。明眼人一看，就知道我在說什麼了，這不就是一種匱乏、一種欲望的表現嗎？買書本身的行為，到底是療癒你的心靈，還是任由你的慾望滋長，要自己好好想想。此外就像我前面說的……其實現代人，尤其是沒有在進行心靈修行的人，非常非常明顯的特點，就是對於他們自己執著的東西，通常是在逃避跟面對間不停反覆著，逃避，基本上你就是在放下的第一關打退堂鼓了。你問為什麼非得面對才能放下？很簡單啊，比方交女朋友，愛一兩年好了，然後分手，失戀了很傷心。很多人花很長時間走不出來，有些人找到新的女友，有些人找到新的樂趣，找到新的工作，轉移了注意力。但請問你是一直用這些新的注意力，然後莫名其妙放下了，還是雖然注意力放在這些事上，但難受的時候還是難受，直到有一天，你突然「把注意力放在讓你難受的事情上，一個想通了，整個人放下也就輕鬆許多了」？你有見過有人一直不肯面對，連這個「突然」冒出來的時候，都繼續不願意去面對，然後說他放下的嗎？各位，不要懷疑，造成你無法放下的原因，就在於這社會教導了各位一個最大的錯誤觀點：「轉移注意力對你比較好，不要去想會比較好」。這兩者都是有前提，才有效的，那就是你要放下了才有用。但顯然不是人人都能輕鬆做到這點，有些人一但做了這兩件事，基本上就在逃避了，那麼，連承認自己手上有抓著東西都不願意，還談什麼放下呢？當然，到底是逃避還是面對，每個人有每個人的情況，我只是點出這個可能性，相信明眼人可以看得出來自己是不是。那麼，這跟這本書有什麼關係？面對是一個相當重要的課題……面對是放下的第一步，但第二步是你必須誠實面對自己的內心，才有可能放下。這邊有很多種「不誠實的作法」，我不打算列舉出來，有心的人自己就可以去察覺了……有些老人到老了，雖然對很多事都能平淡以對了，但仍然是經常感嘆東感嘆西。各位自己思索，這像不像放下執著會有的表現？就好比說你仍然想念你的女友，但你硬要騙自己說：「沒關係啦，她找到更好的我也高興。」你真的高興？很多人在第二關都不肯誠實了，就更不要說放下了。也許有些人會說，可是我馬上就嘗試你說的，也沒放下啊？這不是正常的嗎？因為你累積太多的逃避與不誠實了啊？不然你以為「大澈大悟」這個詞是怎麼來的，就是因為正常修行沒有捷徑，無法一蹴可幾啊！最後回到這本書，生活層面的事不說，這本書也許寫出了一些針對生活瑣事的處理方法，但內心的事很簡單，其實就是放下，如何放下？面對、誠實面對這兩步很重要，然後有一天你自然會放下，放得越多，你自然越習慣放下這件事，就越來越不會執著。那麼，請問你覺得，放下這麼簡單的一個動作，需要你看完一本兩百多頁，或者一百多頁的書，寫滿了種種經驗，但基本上說的都是同一件事的書來達成嗎？有些文字能觸動人心，但不是每次都能如此，也不是每個人都能這麼做。更何況，有些人是買很多本書來觸動自己的內心……請務必記得，只有當你覺得你需要的時候，才會想買書。這本身就是一種慾望、執著的表現了。最後強調一次，放下很簡單……但困難的是面對、誠實面對自己，這是很多人都做不到的。比方說，請問女生好了，你遇到一個不喜歡的人追你了，你第一個念頭是什麼？是希望對方放棄，還是去面對自己「希望對方放棄」的念頭呢？當然你要答應不答應，都是你自己的事，但同樣是追你的動作，你喜歡的人這麼做，你卻不會產生上述的念頭，既然如此，你覺得是環境影響你？還是你自己的問題？這是極端例子，是很多人覺得理所當然，以至於容易忽略的例子，一個人有心慢慢面對自己，就會非常震驚的發現，自己平時到底逃避了多少東西。然後，推薦最常用的，就是去問自己為什麼？問自己的心靈為什麼產生這樣的情緒？為什麼執著於這樣的事？為什麼？為什麼？但是要記得，不是搞懂了就一定放下，但如果你連這兩步都不做……那你也只能繼續買書，然後透過一本本書勸慰自己，直到某一個時候，發現自己陷入了一個循環，或者開始大罵這些書根本只是商業行銷用的。上面的話，說的有點激動了，因為我是站在一個修行途中的人的立場來說這件事，我看過太多的例子，很多人不太明白快樂是什麼，非得把自己的快樂跟某事物去建立連結，包括把自己的痛苦慣性推卸到人事物身上，然後在某些時候，又打自己臉的要別人不要推卸責任。別傻了，除了科學上來說的化學變化之外，你怎麼會覺得情緒，諸如痛苦、快樂是別人可以傳遞給你的？既然如此，為什麼有些人遇到被異性追求了，不喜歡的異性跟喜歡的異性追求，卻是兩種不同的感覺呢？兩者可都是「傳遞了喜歡的感覺」給你啊？當你習慣把自己的快樂跟外物做連結，自然會患得患失的。也有很多人覺得自己不去想負面的事，然後不能理解為什麼有些人要那麼悲觀……如果你失去能讓妳快樂的事，全部，你還是能這麼快樂，再來不能理解他人吧。同樣都是執著，會這樣想的人不比悲觀的人更高尚，五十步笑百步我相信這句話大家還是知道的。總結，《被討厭的勇氣》說的是什麼，光看標題還算是太複雜，其實很簡單，就是一件事而已，因為你不執著，沒有想要討好別人，想要被認同，想要控制的慾望，自然而然的，別人討厭你你也不會覺得怎麼樣。不然以多數人的觀點來說，別人討厭你不管你怎麼做都能傳染給你，你有勇氣有什麼用？就是放下而已，放下各種「想要」「執著」「慾望」「情緒（包含正面負面）」「念頭」「渴望」「需要」「必須」……這裡我盡量列舉各位可能有的各種能放下的東西了。至於，有些人會問，放下了還有什麼意義？有些東西是不能放的啊！這就是執著的人會說的話，會這麼問的人，請問你會不會勸一個不喜歡的異性追求你時，叫對方放棄你，放下你？這樣的問題，對對方來說也是一樣的。你覺得問題在對方身上，那你怎麼沒想過問題在你身上呢？放下了還有什麼意義？會這麼問就表示你還想找到意義。有些東西是不能放的啊！會這麼說就表示你還是執著於某事物很重要。放下了，你就不會問這樣的問題，說這樣的話了。你有任何的情緒，迷茫，困惑，不能理解，基本上都是因為執著，放下了，生活上不一定，但心靈上你所有的問題都會迎刃而解。至於憂鬱症，能看醫生就去看醫生，科學昌明該配合科學手段治療的還是一樣，平時自己內心的調整是可以同步進行的。寫到這裡這麼多字，希望各位可以看得懂吧。站在一個曾經逃避生命中大多數人事物的角度，我可以很明確地告訴各位，忍耐不會忍出高僧來，要放下才行，不去想某事也不會讓你真的走出來，要放下才行，轉移注意力也一樣。因為上述所有各位能想到的方法，當年我都做過了，唯一一件沒做的事，就是面對，然後誠實面對，並最終放下。直到很久以後我才意識到，我在放下的第一關就打退堂鼓了，等我意識到的時候，生活對我已經索然無味了。,54
https://www.books.com.tw/booksComment/memberComment/xxx1397722,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,鎮宇,Lv.1,4,2016/11/06,"這本真是看了讓人勇敢,面對挑戰的一本書",0
https://www.books.com.tw/booksComment/memberComment/xxx1396969,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,Lucas,Lv.1,5,2016/10/05,"對於本書中所提及的「結果論」與「目的論」感受尤其深刻，顛覆一般以因果為出發點的思考模式，讓""部分""受到禁錮的思想與框架獲得解放！",1
https://www.books.com.tw/booksComment/memberComment/xxx2398744,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,Huang Yu,Lv.1,5,2016/09/18,這本書真是太棒了~它讓我能夠不用在意別人的認同去做對的事，心境也因此開闊了許多，很開心能遇到它,0
https://www.books.com.tw/booksComment/memberComment/xxx1396755,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,Sophie,Lv.1,4,2016/09/18,雖然不是完全苟同書中理論。但分清楚自己與別人的課題，以及擺脫宿命論的確對人生很有加油的幫助。推薦。,4
https://www.books.com.tw/booksComment/memberComment/xxx3437300,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,陳正哲,Lv.3,5,2016/09/17,本書基於阿德勒心理學，藉由哲學家和年輕人的對話，探討人生的目標、如何得到幸福，對於人生觀，會帶來極劇烈的顛覆性的啟發。理解阿德勒心理學的人，瞬間就能得到幸福！,1
https://www.books.com.tw/booksComment/memberComment/xxx1396942,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,幻魂,Lv.5,5,2016/09/05,看了之後覺得教育一定是出了問題才會哲學家跟佛教講的有九分像,0
https://www.books.com.tw/booksComment/memberComment/xxx1396030,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,hyuk,Lv.1,5,2016/08/28,顛覆自己的觀念給了自己新的觀點從這樣的觀點出發問題再也不是問題,3
https://www.books.com.tw/booksComment/memberComment/xxx1395676,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,雲鴨,Lv.1,5,2016/08/19,一口氣看完後，受到了不小的震撼，與我的想法幾乎大相逕庭。可能部分情節還需要多看幾次才能理解，不過僅讀完一次，就多了一個新角度來觀察人生。比起其他勵志書而言，本書通篇以對話的方式呈現，讓人能快速的進入其中(年輕人的角色，想法，反駁就宛如我自己一般)也是這類型的書籍中讀得最流暢的一本。當然拿來寫閱讀心得也不錯，因為佳句和感想可以寫的點太多了:)最後獻給自己以及看著這本書的你/妳：「無法改變過去，但能賦予過去意義。正因為人生是一連串的剎那，所以要把握當下。」我不知道未來的我是什麼模樣，但至少此時此刻的我活在當下。,5
https://www.books.com.tw/booksComment/memberComment/xxx2403183,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,高高,Lv.2,5,2016/08/17,這是讓我可以鬆一口氣的書。接受自己，然後才能用最寬闊的心態分析自己。不要太在乎外在的表面想法，靜下心來想一想，就會發現世界荒謬。「別人跳崖，難道你要跟著跳嗎？」小時候覺得這個道理很蠢，一點也不高深。但，現在覺得能體悟實踐這個道理，需要相當的勇氣。,3
https://www.books.com.tw/booksComment/memberComment/xxx2403183,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,高高,Lv.2,2,2016/08/12,這本書給我很多的啟發，畫了好多的重點。對我的生活和人際關係有大的幫助。和其他的心理學派相比，雖然阿德烈沒有留下很著名的作品，但是他的論點被很多現代的心理學家沿用，對當代的心理學有很大貢獻。本書深入淺出，傳達了阿德烈的奧義。我推薦心情不好的人，沒有朋友的人，人生沒有目標的人，覺得人生沒有希望的人，都來翻一下這本書。,5
https://www.books.com.tw/booksComment/memberComment/xxx5450000,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,Vince,Lv.3,5,2016/07/31,乍看書名覺得被討厭的勇氣似乎格外特別，內容以學生與師長的對話討論著「世界是無比單純。」但相信看到這，心中自然有個疑問-不是很複雜嗎？其實看完書後，我會覺得自由與幸福是如此輕易獲取，而我們普羅大眾只需要由自己做起，改變自己，給予自己被討厭的勇氣！,0
https://www.books.com.tw/booksComment/memberComment/xxx1394937,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,蔡沛,Lv.1,5,2016/07/31,"在校園中，在社會中，最注重的往往就是人際關係，身邊的人常常說:不可能做到讓世界所有人喜歡你，但在不知不覺中，大家還是拼命做出了讓所有人喜歡的樣子。看這本書真的覺得收穫很多，希望自己哪天也可以生出""被討厭的勇氣""。",1
https://www.books.com.tw/booksComment/memberComment/xxx1394905,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,jamerasa,Lv.1,5,2016/07/31,有時候被討厭也是要很有勇氣的，可是人總無法隨時隨地被他人所接受所喜愛，這本書給我一個很大的啟發，因為我曾經是位逃避被討厭的人，所以常常迎合他人，但是我現在決定要鼓起勇氣更做自己讓別人討厭也無妨，畢竟人總不能一直活在別人評論的世界。,1
https://www.books.com.tw/booksComment/memberComment/xxx1394842,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,Nina,Lv.2,5,2016/07/31,人生只有自己能夠主宰!多久沒靜下心來思考過是不是凡事都在意世俗的眼光?是不是有時發現最原本的自我消失了?被討厭的勇氣，這樣的勇氣從何而來?藉由哲學家及年輕人的對話一步一步帶領我們去反省去思考重新檢視我們的人生閱讀此書，不僅僅是讓心靈的力量變得更強大而是當我們在面對人生不同課題時能夠真正的得到那份勇氣去面對去克服然後學會要更愛自己並且肯定自己沒有滿分的人生不要緊但有沒有滿分的勇氣在人生這條路上過關斬將並坦然且真實的正視自己這是我們可以決定的!期許你、我越來越好。,0
https://www.books.com.tw/booksComment/memberComment/xxx1394792,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,無度,Lv.3,5,2016/07/31,什麼樣的書會讓你又愛又恨？我想絕對沒有任何一本書可以超越［被討厭的勇氣］這本書了。恨，恨在哪裡？因為這本書把你心中最深層的秘密透露在文字當中，如果不在意，又怎麼會讀的恨牙癢的？愛，愛在哪裡？因為這本書告訴你不需要害怕，每個人都會在意他人的眼光、想法，漸漸的無法做自己，甚至迷失自我，所以這本書讓你愛不釋手，因為你離真正的自己又更進一步了。這本書絕對不是完美的，但寫出了大部人心中的秘密。用意是什麼？繼續逃避？維持現狀？我認為這本書真正的目的是要讓你闔上書後去尋找自己。現在社會太多人迷失了方向、太多人改變了自己、太多人遺忘了自己，這本書打開了每個人心中最小的那扇窗，為的就是要你直視自我。［被討厭的勇氣］我認為這本書名詮釋的很棒，別人會討厭你，不就是因為忌妒你的自由奔放嗎？讀完這本書，讓我又有找回自我的勇氣。,0
https://www.books.com.tw/booksComment/memberComment/xxx1394756,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,bosie,Lv.1,3,2016/07/31,本書的敘述方式很簡單，為了達到「說教」的目的，作者設定了「哲學家」與「年輕人」的對談，以從對話中闡述哲學理論，這種設定是有目的性的，一是利用角色性格的差距：「平穩的哲學家」vs「浮躁的年輕人」 - 讓人對於言論敘述的信任度有所差異；一是利用出發點價值的差異：「打算好好地談論點的哲學家」vs「打從一開始就想推翻他人言論的年輕人」 - 使人更願意好好停下來聽哲學家的論點(還記得北風與太陽的寓言嗎？)內容則是從「改變 - 選擇的在於自己」、「煩惱-來自於人與人之間」、「自由 - 割捨別人」、「世界中心 - 不是自我意識」、「勇氣 - 甘於平凡」不同層次的論點一步步疊加然後互相佐證。,2
https://www.books.com.tw/booksComment/memberComment/xxx1394663,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,yeresa,Lv.1,5,2016/07/30,看完這本書你會有很深的體會有時候我們都太在意他人的看法怕自己是別人眼中的異類殊不知如果連自己都不相信是對的又如何讓別人相信呢？每個人都會被討厭但討厭你的人有分很多種有些是討厭你有原則不跟他們一起沉淪有些是討厭你隨波逐流別人說什麼是什麼如果你能選擇你會選擇哪一種？很多人因為怕被討厭做盡一切討好別人的事但在那些人的心裡是真的喜歡你？不求做人人都喜歡的人　這樣自己累別人也會覺得太偽善但要做個讓人敬佩的人！！在完美善良的人都會有人討厭這時候只要問自己有沒有做對不起別人的事？如果你能很肯定地說沒有那就不需要去在乎我很喜歡勵志類的書推薦給大家：））,42
https://www.books.com.tw/booksComment/memberComment/xxx1394434,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,HC,Lv.1,5,2016/07/30,「所謂的自由，就是被別人討厭。」生命自然有它的出口，但在遇見下一個出口前，我們該如何熬過、如何在路上安身立命、給自己一個繼續走下去的理由？首先，現代人該煩惱的並非缺乏選擇自由，而是太多自由，反而容易迷失在自我的叢林裡。阿德勒告訴我們，所謂自由，就是被人討厭、甘於平凡，不再受限於他人的目光和輿論，認真面對內心渴望的聲音，勇敢追隨，透过實踐「課題分離」的平靜、「橫向關係」的感恩、「貢獻他人」的滿足，得以感受到真切的自我價值以及活在世界上的微妙影響力。,0
https://www.books.com.tw/booksComment/memberComment/xxx1394427,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,Vivian,Lv.1,5,2016/07/30,我不是一個喜愛暢銷書的人，甚至好久沒有耐著性子讀完一本書；我是一個重視邏輯的人，更不是一個容易被說服的人；但我看完了，更被說服了。邏輯架構的完整不是重點，因為這不是一場辯論賽，而是理解並相信後帶給讀者心靈上的進化！書中最核心簡單的理念就是自己是主宰生活一切的主人。相信這是老生常談，但在年輕人與哲學家一來一往的對話中，他說服了年輕人和讀者。年輕人帶出了所有質疑的聲音，哲學家點出原則更指引了貫徹的方式和思路，我認為這真的可以應用在生活中面對的每件事，只是師父領進門，造化在個人了！重要的大觀念在這裡以我個人的方式簡單提一下－每個人是自己人生的主角，但絕非是世界的中心－以「課題分離」為入口：眼前的問題是我的課題還是他人的呢？－以「社會意識」為終點：把所有人當夥伴，為共同體即所有人付出更細節的應用以及打開死結的思考邏輯書中都將帶到。但真心希望讀者們別斷章取義了，做筆記、將整套串連起來細細思考，在生活中很多難題是可以饒過自己的。祝福我們都能過自己想要的生活，成為自己喜歡的人！,0
https://www.books.com.tw/booksComment/memberComment/xxx1394560,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,Julie,Lv.1,4,2016/07/30,以前是個很怕被討厭的人，往往活不出自己的生活，看了這本書之後才知道是不用害怕別人的眼光，因為大部分的人都想著自己，我們只要在不妨害別人的情況下，就做自己的事過自己想要的生活吧!!!,0
https://www.books.com.tw/booksComment/memberComment/xxx3459001,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,Eric Yang,Lv.4,4,2016/07/30,我們都像故事中的年輕人般，對自己有所不滿遺憾，隨著跟哲學家的對話漸漸地知道如何有勇氣去接受被討厭的自己。哲學心理學不見得是有趣的內容，但隨著故事的進行讀來沒太多壓力,0
https://www.books.com.tw/booksComment/memberComment/xxx1394372,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,王電視,Lv.2,5,2016/07/29,透過哲學家與年輕人的一問一答討論著我們一直疑惑的問題然而年輕人所提出的疑問正是我們一直想問的!!!很有趣的一本書閱讀完會有意想不到的富足感,1
https://www.books.com.tw/booksComment/memberComment/xxx1394347,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,yu,Lv.1,4,2016/07/29,"前陣子看到蘋果新聞報導今年時前5名最暢銷的書籍,就有發現這本書!!加上最近遇到了許多不如意的事情,在別人推薦下,咀嚼起了這本書.....書中用很獨特的觀點讓讀者自我省思,用一個新的觀點來重新出發,面對人生.....真的是本很值得閱讀品味的書!!",0
https://www.books.com.tw/booksComment/memberComment/xxx1394205,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,Lynn,Lv.1,5,2016/07/27,值得令人一看再看好書。專注自己才是最重要的。逐步改變自己的信念讓自己可以邁向更輕鬆做自己的人生,0
https://www.books.com.tw/booksComment/memberComment/xxx2393864,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,福爾摩斯,Lv.4,5,2016/07/27,【人生所有的煩惱都是來自人際關係的煩惱】這段話就是本書最為重要的核心概念。作者藉由年輕人與哲學家的對話，引發每個人心中的共鳴，也就是和自己內心的哲學家、年輕人對話，是本引導性的佳作。每個人的成長背景都不同，心智的成熟度與經歷也不同，因此每個人看完本書所得到的結論與人生觀也會不同。本書的另一個重要課題是要我們【學會如何切割自己的人生與別人的人生】，別人是別人，我們是我們，不必為了迎合他人的眼光讓自己活得不快樂，這當然也是由人際關係的煩惱所衍伸出來的。這點或許是我們生活中最能深刻體會的一點，不論是父母、老師、同擠等等，我們常常太過在意別人的眼光，而忘了如何善待自己。本書的內容，值得細細品嘗，每隔一段時間在閱讀時都會有不同的體悟，真的是本好書。,2
https://www.books.com.tw/booksComment/memberComment/xxx1394109,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,Chieh,Lv.1,5,2016/07/26,對迷路人生很有幫助的一本書，人生總是有一些不合意的事，這本書能讓我有多一點勇氣去處理、去面對！原本只是好奇它怎能蟬連銷售冠軍如此久，看完後只有覺得：難怪這本書會如此暢銷。,0
